split,label,dataset,path
test,Soldier,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\test\Soldier\military_object_dataset_013529_1.jpg
test,Soldier,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\test\Soldier\military_object_dataset_013546_1.jpg
test,camouflage_soldier,MV,E:\Sentinel-X\Data\CNN-MV\test\camouflage_soldier\MV_303_png.rf.b8d903233f7771116ff8a921d1a56077_2.jpg
test,camouflage_soldier,MV,E:\Sentinel-X\Data\CNN-MV\test\camouflage_soldier\MV_35_jpg.rf.09579d17716cfda3d3be0fea9b00f60f_2.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000015_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000020_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000027_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000030_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000037_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000041_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000050_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_000062_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002827_1.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002838_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002851_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002855_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002863_3.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002864_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002865_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002868_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002878_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002887_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002890_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002900_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002901_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002902_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002905_1.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002911_1.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002912_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002919_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002939_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002946_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002948_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002951_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002958_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002971_1.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002973_1.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002974_1.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002982_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002984_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_002995_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_003006_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_003010_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_003024_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_003025_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_003026_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_005929_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_005938_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_005939_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_005939_3.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_005952_0.jpg
test,camouflage_soldier,military_object_dataset,E:\Sentinel-X\Data\CNN\test\camouflage_soldier\military_object_dataset_005954_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023313_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023316_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023317_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023319_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023321_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023323_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023327_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023329_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023337_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023338_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023342_4.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023342_9.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023348_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023349_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023350_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023355_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023356_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023364_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023366_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023370_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023374_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023375_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023377_3.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023380_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023387_5.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023391_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023392_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023392_2.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023395_3.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023395_4.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023395_7.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023395_8.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023395_9.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023397_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023398_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023400_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023402_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023406_2.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023407_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023411_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023416_10.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023416_2.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023418_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023421_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023422_2.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023423_0.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023427_1.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023427_4.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023427_7.jpg
test,military_aircraft,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_aircraft\military_object_dataset_023430_0.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_148_png.rf.68fa8cb454cfe69e08d76d6caaf7295c_2.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_168_jpg.rf.9b21531fa3c1470548a9385f8284eb6a_1.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_171_png.rf.27d8ac5c99c07668e8d8c650756af2f6_2.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_1_jpg.rf.e315dbaa91f5a3e0fead801b239d5ed6_1.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_263_png.rf.72af8578822a8df2fe8dd72ec774fc43_1.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_429_png.rf.79907d1397c6208fd1fb1359a8d8244d_1.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_551_png.rf.ba1b4cc8c6fb8e0b8ec03f855d3b88a7_1.jpg
test,military_vehicle,MV,E:\Sentinel-X\Data\CNN-MV\test\military_vehicle\MV_71-1-_png.rf.022f9ebdeb3b8cfc7652424bce107e42_1.jpg
test,military_vehicle,KIIT-MiTA,E:\Sentinel-X\Data\CNN\test\Tank\KIIT-MiTA_image_s3r2_kiit_105_2.jpg
test,military_vehicle,KIIT-MiTA,E:\Sentinel-X\Data\CNN\test\Tank\KIIT-MiTA_image_s3r2_kiit_1342_2.jpg
test,military_vehicle,KIIT-MiTA,E:\Sentinel-X\Data\CNN\test\Tank\KIIT-MiTA_image_s3r2_kiit_498_0.jpg
test,military_vehicle,KIIT-MiTA,E:\Sentinel-X\Data\CNN\test\Tank\KIIT-MiTA_image_s3r2_kiit_69_0.jpg
test,military_vehicle,KIIT-MiTA,E:\Sentinel-X\Data\CNN\test\Tank\KIIT-MiTA_image_s3r2_kiit_759_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006015_4.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006023_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006024_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006024_2.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006029_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006038_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006039_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006046_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006046_7.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_006051_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008657_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008660_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008667_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008746_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008748_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008749_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008753_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008755_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008767_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008768_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008768_2.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008777_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008778_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008989_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_008995_3.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013462_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013462_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013462_2.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013463_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013553_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013567_3.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013573_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013581_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013591_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013592_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013600_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013602_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013605_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013609_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013622_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013625_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013627_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013633_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013635_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013638_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013642_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013644_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013645_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013646_3.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013649_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013650_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013651_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013655_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013655_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013661_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013665_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_013667_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017032_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017033_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017035_2.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017045_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017045_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017052_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017053_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017061_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017065_6.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017066_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017067_1.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017071_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017074_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017074_2.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017074_5.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017074_7.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017075_0.jpg
test,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\test\military_tank\military_object_dataset_017079_0.jpg
